CampsiteID,FacilityID,CampsiteName,CampsiteType,TypeOfUse,Loop,CampsiteAccessible,CampsiteLongitude,CampsiteLatitude,CreatedDate,LastUpdatedDate
66766,232961,K04,CABIN NONELECTRIC,Overnight,AREA SOUTHEAST HECKMAN CABIN,TRUE,-131.519444,55.571944,5/2/2014,3/23/2020
66285,232962,M01,CABIN NONELECTRIC,Overnight,AREA ALAVA BAY CABIN,FALSE,-131.155131,55.223214,5/2/2014,3/23/2020
66446,232963,C01,CABIN NONELECTRIC,Overnight,AREA DOUBLE BAY CABIN,FALSE,-146.438056,60.466389,5/2/2014,3/23/2020
87154,232964,C03,CABIN NONELECTRIC,Overnight,AREA TIEDEMAN SLOUGH CABIN,FALSE,-145.471389,60.42,5/2/2014,8/19/2020
62919,232965,M02,CABIN NONELECTRIC,Overnight,AREA BAKEWELL LAKE CABIN,FALSE,-130.671111,55.260556,5/2/2014,3/23/2020
67029,232966,C04,CABIN NONELECTRIC,Overnight,AREA MARTIN LAKE CABIN,FALSE,-144.5889,60.383483,5/2/2014,3/23/2020
62827,232967,M05,CABIN NONELECTRIC,Overnight,AREA CHECATS LAKE CABIN,FALSE,-130.826978,55.487217,5/2/2014,3/23/2020
89906,232968,C05,CABIN NONELECTRIC,Overnight,AREA HOOK POINT CABIN,FALSE,-146.296111,60.348056,5/2/2014,3/23/2020
89350,232969,M06,CABIN NONELECTRIC,Overnight,AREA ELLA NARROWS CABIN,FALSE,-131.091111,55.489722,5/2/2014,3/23/2020
62118,232970,C06,CABIN NONELECTRIC,Overnight,AREA BEACH RIVER CABIN,FALSE,-147.380833,60.018611,5/2/2014,3/23/2020
66964,232971,M07,CABIN NONELECTRIC,Overnight,AREA HUGH SMITH LAKE CABIN,FALSE,-130.644444,55.094167,5/2/2014,3/23/2020
62566,232972,C07,CABIN NONELECTRIC,Overnight,AREA MCKINLEY TRAIL CABIN,FALSE,-145.215833,60.443611,5/2/2014,3/23/2020
67466,232973,C09,CABIN NONELECTRIC,Overnight,AREA LOG JAM BAY CABIN,FALSE,-147.455,59.878889,5/2/2014,3/23/2020
66059,232974,C10,CABIN NONELECTRIC,Overnight,AREA SAN JUAN BAY CABIN,FALSE,-147.886389,59.802222,5/2/2014,3/23/2020
67516,232975,C11,CABIN NONELECTRIC,Overnight,AREA JACK BAY CABIN,FALSE,-146.510133,61.0003,5/2/2014,3/23/2020
62984,232976,C12,CABIN NONELECTRIC,Overnight,AREA NELLIE MARTIN RIVER CABIN,FALSE,-147.5,59.914167,5/2/2014,3/23/2020
87368,232977,M08,CABIN NONELECTRIC,Overnight,AREA HUMPBACK LAKE CABIN,FALSE,-130.54,55.0275,5/2/2014,3/23/2020
89116,232978,C13,CABIN NONELECTRIC,Overnight,AREA GREEN ISLAND CABIN,TRUE,-147.395556,60.288889,5/2/2014,3/23/2020
89216,232979,M09,CABIN NONELECTRIC,Overnight,AREA MANZANITA LAKE CABIN,FALSE,-131.098611,55.588333,5/2/2014,3/23/2020
89713,232980,C14,CABIN NONELECTRIC,Overnight,AREA MCKINLEY LAKE CABIN,FALSE,-145.192778,60.468611,5/2/2014,3/23/2020
62195,232981,C15,CABIN NONELECTRIC,Overnight,AREA SOFTUK BAR CABIN,FALSE,-144.640556,60.204167,5/2/2014,3/23/2020
67645,232982,C16,CABIN NONELECTRIC,Overnight,AREA PORT CHALMERS CABIN,FALSE,-147.289167,60.216111,5/2/2014,3/23/2020
62888,232983,C17,CABIN NONELECTRIC,Overnight,AREA SHELTER BAY CABIN,FALSE,-146.663533,60.426,5/2/2014,3/23/2020
67064,232984,M11,CABIN NONELECTRIC,Overnight,AREA WILSON NARROWS CABIN,FALSE,-130.582778,55.479444,5/2/2014,3/23/2020
89840,232985,C18,CABIN NONELECTRIC,Overnight,AREA POWER CREEK CABIN,FALSE,-145.546111,60.624722,5/2/2014,3/23/2020
89021,232986,M12,CABIN NONELECTRIC,Overnight,AREA WILSON VIEW CABIN,FALSE,-130.525444,55.540728,5/2/2014,3/23/2020
66975,232987,G01,CABIN NONELECTRIC,Overnight,AREA CROW PASS CABIN,FALSE,-149.1183,61.05167,5/2/2014,3/23/2020
87710,232988,M13,CABIN NONELECTRIC,Overnight,AREA WINSTANLEY ISLAND CABIN,FALSE,-130.905833,55.455,5/2/2014,3/23/2020
87221,232989,G02,CABIN NONELECTRIC,Overnight,AREA PIGOT BAY CABIN,FALSE,-148.398811,60.841423,5/2/2014,3/23/2020
89913,232990,M14,CABIN NONELECTRIC,Overnight,AREA WINSTANLEY LAKE CABIN,FALSE,-130.819444,55.427778,5/2/2014,3/23/2020
62695,232991,G03,CABIN NONELECTRIC,Overnight,AREA SHRODE LAKE CABIN,FALSE,-148.3108,60.65639,5/2/2014,4/21/2020
67112,232992,G04,CABIN NONELECTRIC,Overnight,AREA COGHILL LAKE CABIN,FALSE,-147.885389,61.079687,5/2/2014,4/20/2020
66577,232993,P04,CABIN NONELECTRIC,Overnight,AREA SALT CHUCK EAST CABIN,FALSE,-133.317222,56.868333,5/2/2014,3/23/2020
89752,232994,G05,CABIN NONELECTRIC,Overnight,AREA HARRISON LAGOON CABIN,TRUE,-148.198355,60.984495,5/2/2014,4/21/2020
66733,232995,G06,CABIN NONELECTRIC,Overnight,AREA PAULSON BAY CABIN,FALSE,-148.400854,60.691994,5/2/2014,3/23/2020
89368,232996,P07,CABIN NONELECTRIC,Overnight,AREA PETERSBURG LAKE CABIN,FALSE,-133.168056,56.868056,5/2/2014,3/23/2020
89494,232997,P08,CABIN NONELECTRIC,Overnight,AREA KADAKE BAY CABIN,FALSE,-133.987222,56.782778,5/2/2014,8/19/2020
89826,232998,G07A,MANAGEMENT,Overnight,GOOSE BAY CABIN ,TRUE,-148.223989,60.714687,5/2/2014,3/23/2020
66943,232999,P09,CABIN NONELECTRIC,Overnight,AREA DEVILS ELBOW CABIN,FALSE,-133.721667,56.643611,5/2/2014,3/23/2020
62719,233000,S01,CABIN NONELECTRIC,Overnight,AREA UPPER PARADISE LAKE CABIN,FALSE,-149.012517,60.368128,5/2/2014,3/23/2020
87336,233001,S02,CABIN NONELECTRIC,Overnight,AREA CRESCENT LAKE CABIN,FALSE,-149.574158,60.47665,5/2/2014,8/19/2020
62274,233002,P10,CABIN NONELECTRIC,Overnight,AREA CASTLE FLATS CABIN,FALSE,-133.25,56.646111,5/2/2014,3/23/2020
67973,233003,S03,CABIN NONELECTRIC,Overnight,AREA LOWER PARADISE LAKE CABIN,FALSE,-149.07315,60.348442,5/2/2014,3/23/2020
89056,233004,P11,CABIN NONELECTRIC,Overnight,AREA CASTLE RIVER CABIN,FALSE,-133.258889,56.643056,5/2/2014,3/23/2020
89522,233005,P12,CABIN NONELECTRIC,Overnight,AREA BREILAND SLOUGH CABIN,FALSE,-133.158889,56.638056,5/2/2014,3/23/2020
87583,233006,S04,CABIN NONELECTRIC,Overnight,AREA UPPER RUSSIAN LAKE CABIN,FALSE,-149.8914,60.357111,5/2/2014,3/23/2020
89285,233007,S05,CABIN NONELECTRIC,Overnight,AREA ASPEN FLATS CABIN,FALSE,-149.974753,60.369278,5/2/2014,3/23/2020
89054,233008,P13,MANAGEMENT,Overnight,AREA HARVEY LAKE CABIN,FALSE,-133.058611,56.564444,5/2/2014,3/23/2020
89191,233009,S06,CABIN NONELECTRIC,Overnight,AREA TROUT LAKE CABIN,FALSE,-149.8958,60.551311,5/2/2014,3/23/2020
67822,233010,S07,CABIN NONELECTRIC,Overnight,AREA ROMIG CABIN,FALSE,-149.875636,60.570403,5/2/2014,3/23/2020
67818,233011,P15,CABIN NONELECTRIC,Overnight,AREA BIG JOHN BAY CABIN,FALSE,-133.688611,56.845556,5/2/2014,3/23/2020
62535,233012,P16,CABIN NONELECTRIC,Overnight,AREA SWAN LAKE CABIN PETERSBURG,FALSE,-132.691944,57.030556,5/2/2014,3/23/2020
87411,233013,S08,CABIN NONELECTRIC,Overnight,AREA JUNEAU LAKE CABIN,FALSE,-149.8719,60.576169,5/2/2014,3/23/2020
89114,233014,S09,CABIN NONELECTRIC,Overnight,AREA SWAN LAKE CABIN SEWARD,FALSE,-149.841267,60.615003,5/2/2014,3/23/2020
87569,233015,P17,CABIN NONELECTRIC,Overnight,AREA TOWERS ARM CABIN,FALSE,-133.372222,56.838889,5/2/2014,3/23/2020
62088,233016,S10,CABIN NONELECTRIC,Overnight,AREA WEST SWAN LAKE CABIN,FALSE,-149.8855,60.633039,5/2/2014,3/23/2020
65803,233017,P19,CABIN NONELECTRIC,Overnight,AREA KAH SHEETS LAKE CABIN,TRUE,-133.187222,56.548056,5/2/2014,3/23/2020
65420,233018,S11,CABIN NONELECTRIC,Overnight,AREA DEVILS PASS CABIN,FALSE,-149.7522,60.62155,5/2/2014,3/23/2020
89301,233019,P20,CABIN NONELECTRIC,Overnight,AREA KAH SHEETS BAY CABIN,FALSE,-133.141944,56.530278,5/2/2014,3/23/2020
89019,233020,S12,CABIN NONELECTRIC,Overnight,AREA EAST CREEK CABIN,FALSE,-149.7523,60.703431,5/2/2014,3/23/2020
66243,233021,S13,CABIN NONELECTRIC,Overnight,AREA CARIBOU CREEK CABIN,FALSE,-149.678125,60.783711,5/2/2014,3/23/2020
62096,233022,P21,CABIN NONELECTRIC,Overnight,AREA CASCADE CREEK CABIN,FALSE,-132.783611,56.996389,5/2/2014,3/23/2020
62954,233023,S14,CABIN NONELECTRIC,Overnight,AREA FOX CREEK CABIN,FALSE,-149.708822,60.729783,5/2/2014,3/23/2020
66815,233024,P22,CABIN NONELECTRIC,Overnight,AREA RAVENS ROOST CABIN,FALSE,-132.936667,56.763056,5/2/2014,3/23/2020
62440,233025,P23,CABIN NONELECTRIC,Overnight,AREA BEECHER PASS CABIN,FALSE,-133.069722,56.579167,5/2/2014,3/23/2020
62460,233026,S16,CABIN NONELECTRIC,Overnight,AREA BARBER CABIN,FALSE,-149.9866,60.4374,5/2/2014,8/19/2020
62293,233027,P24,CABIN NONELECTRIC,Overnight,AREA SPURT COVE CABIN,FALSE,-132.878056,57.036389,5/2/2014,3/23/2020
62926,233028,S17,CABIN NONELECTRIC,Overnight,AREA CRESCENT SADDLE CABIN,FALSE,-149.505753,60.445322,5/2/2014,3/23/2020
65921,233029,S18,CABIN NONELECTRIC,Overnight,AREA DALE CLEMENS CABIN,FALSE,-149.414,60.197531,5/2/2014,3/23/2020
87510,233030,P25,CABIN NONELECTRIC,Overnight,AREA PORTAGE BAY CABIN,FALSE,-133.276944,56.952778,5/2/2014,3/23/2020
89208,233031,P26,CABIN NONELECTRIC,Overnight,AREA WEST POINT CABIN,TRUE,-133.332222,57.007778,5/2/2014,3/23/2020
66553,233032,S02,CABIN NONELECTRIC,Overnight,CHCI,FALSE,-136.152778,57.818611,5/2/2014,3/23/2020
67127,233033,S03,CABIN NONELECTRIC,Overnight,CHCI,FALSE,-135.009361,57.665194,5/2/2014,3/23/2020
66810,233034,S04,CABIN NONELECTRIC,Overnight,CHIC,FALSE,-135.041944,57.514444,5/2/2014,3/23/2020
62042,233035,S05,CABIN NONELECTRIC,Overnight,AREA SITKOH LAKE (WEST) CABIN,FALSE,-135.091839,57.506508,5/2/2014,3/23/2020
66744,233036,S06,CABIN NONELECTRIC,Overnight,AREA SULOIA LAKE CABIN,FALSE,-135.719433,57.421111,5/2/2014,3/23/2020
87420,233037,S07,CABIN NONELECTRIC,Overnight,AREA LAKE EVA CABIN,TRUE,-135.107611,57.403589,5/2/2014,3/23/2020
89025,233038,S08,CABIN NONELECTRIC,Overnight,AREA SHELIKOF CABIN,FALSE,-135.741944,57.163056,5/2/2014,3/23/2020
87155,233039,S09,CABIN NONELECTRIC,Overnight,AREA BRENTS BEACH CABIN,FALSE,-135.566139,57.138289,5/2/2014,3/23/2020
65912,233040,S10,CABIN NONELECTRIC,Overnight,AREA FREDS CREEK CABIN,FALSE,-135.607339,57.066389,5/2/2014,3/23/2020
87337,233041,S11,CABIN NONELECTRIC,Overnight,AREA BARANOF LAKE CABIN,FALSE,-134.893889,57.068056,5/2/2014,3/23/2020
67699,233042,S13,CABIN NONELECTRIC,Overnight,AREA AVOSS LAKE CABIN,FALSE,-134.923889,56.705278,5/2/2014,3/23/2020
89861,233043,S14,CABIN NONELECTRIC,Overnight,AREA DAVIDOF LAKE CABIN,FALSE,-134.840833,56.620833,5/2/2014,3/23/2020
89219,233044,S15,CABIN NONELECTRIC,Overnight,AREA PLOTNIKOF LAKE CABIN,FALSE,-134.86,56.589444,5/2/2014,3/23/2020
66211,233045,S16,CABIN NONELECTRIC,Overnight,AREA SAMSING COVE CABIN,FALSE,-135.350556,56.980556,5/2/2014,3/23/2020
89622,233046,S17,CABIN NONELECTRIC,Overnight,AREA SEVENFATHOM BAY CABIN,FALSE,-135.296667,56.794444,5/2/2014,3/23/2020
66692,233047,S19,CABIN NONELECTRIC,Overnight,AREA ALLAN POINT CABIN,FALSE,-135.397778,57.242778,5/2/2014,3/23/2020
66291,233048,S20,CABIN NONELECTRIC,Overnight,AREA MOSER ISLAND CABIN,FALSE,-135.714722,57.703333,5/2/2014,3/23/2020
87404,233049,S21,CABIN NONELECTRIC,Overnight,AREA APPLETON COVE CABIN,FALSE,-135.27,57.466944,5/2/2014,3/23/2020
62260,233050,S22,CABIN NONELECTRIC,Overnight,AREA NORTH BEACH CABIN,FALSE,-135.754972,57.171556,5/2/2014,3/23/2020
89483,233051,S23,CABIN NONELECTRIC,Overnight,AREA PIPER ISLAND CABIN,FALSE,-135.593889,57.391667,5/2/2014,3/23/2020
89580,233052,S24,CABIN NONELECTRIC,Overnight,AREA KANGA BAY CABIN,FALSE,-135.341389,56.879167,5/2/2014,3/23/2020
89506,233053,SO1,CABIN NONELECTRIC,Overnight,AREA WHITE SULPHUR SPRINGS CABIN,FALSE,-136.338889,57.806111,5/2/2014,3/23/2020
87684,233054,T01,CABIN NONELECTRIC,Overnight,AREA BARNES LAKE CABIN,FALSE,-132.974444,56.010833,5/2/2014,3/23/2020
89344,233055,T02,CABIN NONELECTRIC,Overnight,AREA CONTROL LAKE CABIN,FALSE,-132.863611,55.694444,5/2/2014,3/23/2020
89353,233056,T04,CABIN NONELECTRIC,Overnight,AREA HONKER LAKE CABIN,FALSE,-132.889444,55.831667,5/2/2014,3/23/2020
87183,233057,T05,CABIN NONELECTRIC,Overnight,AREA KARTA LAKE CABIN,FALSE,-132.610833,55.561389,5/2/2014,3/23/2020
89022,233058,T06,CABIN NONELECTRIC,Overnight,AREA KARTA RIVER CABIN,FALSE,-132.576111,55.560556,5/2/2014,3/23/2020
66108,233059,T08,CABIN NONELECTRIC,Overnight,AREA RED BAY LAKE CABIN,FALSE,-133.32,56.241111,5/2/2014,3/23/2020
87950,233060,T09,CABIN NONELECTRIC,Overnight,AREA SALMON BAY LAKE CABIN,FALSE,-133.1925,56.2625,5/2/2014,8/19/2020
67971,233061,T10,CABIN NONELECTRIC,Overnight,AREA SALMON LAKE CABIN THORNE BAY,FALSE,-132.668611,55.581667,5/2/2014,3/23/2020
87283,233062,T11,CABIN NONELECTRIC,Overnight,AREA SARKAR LAKE CABIN,FALSE,-133.204444,55.958056,5/2/2014,3/23/2020
89964,233063,T12,CABIN NONELECTRIC,Overnight,AREA SHIPLEY BAY CABIN,FALSE,-133.501944,56.092222,5/2/2014,3/23/2020
62681,233064,T13,CABIN NONELECTRIC,Overnight,AREA STANEY CREEK CABIN,FALSE,-133.1525,55.820556,5/2/2014,3/23/2020
89703,233065,T14,CABIN NONELECTRIC,Overnight,AREA SWEETWATER LAKE CABIN,FALSE,-132.938611,55.952222,5/2/2014,3/23/2020
89024,233066,A01,CABIN NONELECTRIC,Overnight,AREA KATHLEEN LAKE CABIN,FALSE,-134.653356,57.904492,5/2/2014,8/15/2020
62309,233067,W01,CABIN NONELECTRIC,Overnight,AREA SHAKES SLOUGH 1 CABIN,FALSE,-132.105,56.714722,5/2/2014,3/23/2020
89440,233068,W02,CABIN NONELECTRIC,Overnight,AREA SHAKES SLOUGH 2 CABIN,FALSE,-132.105,56.715278,5/2/2014,3/23/2020
65333,233069,W03,CABIN NONELECTRIC,Overnight,AREA TWIN LAKES CABIN,FALSE,-132.267222,56.6975,5/2/2014,3/23/2020
89534,233070,W5,CABIN NONELECTRIC,Overnight,AREA MOUNT RYNDA CABIN,FALSE,-132.239167,56.664444,5/2/2014,3/23/2020
66137,233071,W06,CABIN NONELECTRIC,Overnight,AREA MOUNT FLEMER CABIN,FALSE,-131.898889,56.644167,5/2/2014,3/23/2020
66843,233072,W07,CABIN NONELECTRIC,Overnight,AREA LITTLE DRY ISLAND CABIN,FALSE,-132.5137,56.6193,5/2/2014,8/19/2020
87606,233073,W08,CABIN NONELECTRIC,Overnight,AREA GUT ISLAND #1 CABIN,FALSE,-132.492567,56.611783,5/2/2014,3/23/2020
89280,233074,W10,CABIN NONELECTRIC,Overnight,AREA KOKNUK CABIN,FALSE,-132.434444,56.589444,5/2/2014,3/23/2020
89098,233075,W11,CABIN NONELECTRIC,Overnight,AREA SERGIEF ISLAND CABIN,FALSE,-132.417778,56.598056,5/2/2014,3/23/2020
66400,233076,W12,CABIN NONELECTRIC,Overnight,AREA GARNET LEDGE CABIN,FALSE,-132.365833,56.578056,5/2/2014,3/23/2020
89090,233077,W13,CABIN NONELECTRIC,Overnight,AREA VIRGINIA LAKE CABIN,TRUE,-132.143056,56.482222,5/2/2014,3/23/2020
66544,233078,W14,CABIN NONELECTRIC,Overnight,AREA STEAMER BAY CABIN,FALSE,-132.689167,56.165,5/2/2014,8/19/2020
62001,233079,W15,CABIN NONELECTRIC,Overnight,AREA BERG BAY CABIN,FALSE,-132.004722,56.364444,5/2/2014,3/23/2020
89375,233080,W16,CABIN NONELECTRIC,Overnight,AREA FROSTY BAY CABIN,FALSE,-131.971283,56.0618,5/2/2014,8/19/2020
89660,233081,W17,CABIN NONELECTRIC,Overnight,AREA MARTEN LAKE CABIN,FALSE,-131.848611,56.279167,5/2/2014,3/23/2020
87294,233082,W20,CABIN NONELECTRIC,Overnight,AREA ANAN BAY CABIN,FALSE,-131.886389,56.186667,5/2/2014,3/23/2020
87943,233083,W21,CABIN NONELECTRIC,Overnight,AREA ANAN LAKE CABIN,FALSE,-131.883611,56.124722,5/2/2014,3/23/2020
67907,233084,W22,CABIN NONELECTRIC,Overnight,AREA EAGLE LAKE CABIN,FALSE,-131.466111,56.060278,5/2/2014,3/23/2020
62201,233085,W23,CABIN NONELECTRIC,Overnight,AREA MALLARD SLOUGH CABIN,FALSE,-132.541667,56.710278,5/2/2014,3/23/2020
87679,233086,W24,CABIN NONELECTRIC,Overnight,AREA GUT ISLAND #2 CABIN,FALSE,-132.493117,56.612433,5/2/2014,3/23/2020
89802,233087,W28,CABIN NONELECTRIC,Overnight,AREA HARDING RIVER CABIN,FALSE,-131.615556,56.203889,5/2/2014,3/23/2020
87114,233088,Y01,CABIN NONELECTRIC,Overnight,AREA SITUK LAKE CABIN,FALSE,-139.395833,59.63,5/2/2014,3/23/2020
87387,233089,Y02N,CABIN NONELECTRIC,Overnight,AREA EAGLE CABIN,FALSE,-139.512264,59.556264,5/2/2014,3/23/2020
89309,233090,Y02S,CABIN NONELECTRIC,Overnight,AREA RAVEN CABIN,FALSE,-139.512717,59.554175,5/2/2014,8/19/2020
62821,233091,Y06N,CABIN NONELECTRIC,Overnight,AREA TANIS MESA NORTH CABIN,FALSE,-138.502778,59.248333,5/2/2014,3/23/2020
87957,233092,Y06S,CABIN NONELECTRIC,Overnight,AREA TANIS MESA SOUTH CABIN,FALSE,-138.502778,59.248333,5/2/2014,3/23/2020
87750,233093,Y07,CABIN NONELECTRIC,Overnight,AREA ALSEK RIVER CABIN,FALSE,-138.451111,59.201667,5/2/2014,3/23/2020
67841,233094,Y09,CABIN NONELECTRIC,Overnight,AREA MIDDLE DANGEROUS RIVER CABIN,FALSE,-139.093889,59.413333,5/2/2014,3/23/2020
67998,233095,Y11,CABIN NONELECTRIC,Overnight,AREA ITALIO RIVER CABIN,FALSE,-139.085833,59.297222,5/2/2014,3/23/2020
89727,233096,1,GROUP STANDARD NONELECTRIC,Overnight,AREA HIRZ BAY GROUP 1,FALSE,-122.252625,40.867465,5/2/2014,8/19/2020
67804,233097,1,GROUP STANDARD NONELECTRIC,Overnight,AREA HIRZ BAY GROUP 2,FALSE,-122.253875,40.866341,5/2/2014,7/4/2020
13398,233098,A10,STANDARD ELECTRIC,Overnight,A,FALSE,-92.436223,34.834855,5/2/2014,8/18/2020
27009,233099,24,STANDARD ELECTRIC,Overnight,The Pines,FALSE,-93.836315,36.429929,5/2/2014,8/18/2020
56055,233100,22,STANDARD ELECTRIC,Overnight,LOBS,FALSE,-93.902849,36.396893,5/2/2014,8/18/2020
89366,233101,1,GROUP STANDARD NONELECTRIC,Overnight,AREA ASPEN GROUP,FALSE,-118.711914,37.519314,5/2/2014,8/19/2020
19531,233102,4,STANDARD NONELECTRIC,Overnight,ROBI,FALSE,-119.322107,38.183313,5/2/2014,8/19/2020
81043,233103,4,STANDARD NONELECTRIC,Overnight,AREA PANTHER CREEK,FALSE,-121.877628,45.820069,5/2/2014,3/23/2020
67394,233104,1,CABIN NONELECTRIC,Overnight,AREA VAN VLECK BUNKHOUSE,FALSE,-120.321775,38.936592,5/2/2014,3/23/2020
66657,233105,S18,CABIN NONELECTRIC,Overnight,AREA SALMON LAKE CABIN SITKA,FALSE,-135.147286,56.961356,5/2/2014,3/23/2020
26826,233106,SS,GROUP SHELTER ELECTRIC,Day,GROUP SITE,TRUE,-86.59952,36.091114,5/2/2014,8/18/2020
9197,233107,JS,GROUP SHELTER ELECTRIC,Day,GROUP SITE,TRUE,-86.472485,35.999795,5/2/2014,8/18/2020
39603,233108,2,GROUP STANDARD NONELECTRIC,Overnight,GROUP CAMP ,FALSE,-82.818384,35.305734,5/2/2014,3/23/2020
56951,233109,1,GROUP TENT ONLY AREA NONELECTRIC,Overnight,WHITE PINE SOUTH GROUP,FALSE,-82.736958,35.292741,5/2/2014,3/23/2020
87027,233110,22,TENT ONLY NONELECTRIC,Overnight,AREA TAHKENITCH CAMPGROUND,FALSE,-124.149819,43.796696,5/2/2014,3/23/2020
87025,233111,2,STANDARD NONELECTRIC,Overnight,AREA TYEE CAMPGROUND,FALSE,0,0,5/2/2014,8/21/2020
87009,233112,29,STANDARD NONELECTRIC,Overnight,AREA EEL CREEK CAMPGROUND,FALSE,0,0,5/2/2014,8/5/2020
79845,233113,1,GROUP STANDARD NONELECTRIC,Overnight,AREA WINDY GROUP CAMP,FALSE,-122.030428,43.460659,5/2/2014,3/23/2020
90372,233114,1,GROUP STANDARD NONELECTRIC,Overnight,Boardman Group Camp,FALSE,-121.67956,48.069701,5/2/2014,3/23/2020
90014,233115,C4,STANDARD ELECTRIC,Overnight,LoopC,FALSE,-118.028309,44.684642,5/2/2014,8/19/2020
90041,233116,30,STANDARD NONELECTRIC,Overnight,KIRK CREEK CAMPGROUND,FALSE,-121.49559,35.99046,5/2/2014,8/19/2020
90005,233117,2,TENT ONLY NONELECTRIC,Overnight,CERRO ALTO CAMPGROUND,FALSE,-120.737059,35.424437,5/2/2014,8/19/2020
90048,233118,9,STANDARD NONELECTRIC,Overnight,PONDEROSA CAMPGROUND,FALSE,-121.3858,35.99812,5/2/2014,8/19/2020
91051,233119,G1,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Group Sites,FALSE,-92.763344,35.988878,5/2/2014,3/23/2020
91639,233120,Pavilion,GROUP SHELTER ELECTRIC,Day,OZARK PAVILION,FALSE,-93.160543,36.06386,5/2/2014,3/23/2020
94641,233123,Maroon Bells Amphitheater ,GROUP STANDARD AREA NONELECTRIC,Day,Maroon Bells Amphitheatre,TRUE,-106.943042,39.099658,9/18/2014,6/17/2020
91733,233124,1,GROUP PICNIC AREA,Day,NORWAY BEACH PICNIC SHELTER,FALSE,-94.521969,47.379538,5/2/2014,3/23/2020
91074,233125,7,RV ELECTRIC,Overnight,SPEEGLEVILLE PARK,FALSE,-97.239117,31.557078,5/2/2014,8/18/2020
91199,233126,1,CABIN NONELECTRIC,Overnight,WALDE LOOKOUT CABIN,FALSE,-115.635278,46.235278,5/2/2014,3/23/2020
90010,233127,6,STANDARD NONELECTRIC,Overnight,WINKLER PARK,FALSE,-97.472181,31.250846,5/2/2014,8/18/2020
92924,233128,LB1,LOOKOUT,Overnight,LOOKOUT BUTTE LOOKOUT,FALSE,-115.875101,45.489549,5/2/2014,8/19/2020
78044,233129,POMO C,GROUP SHELTER NONELECTRIC,Day,POMO C,FALSE,0,0,5/2/2014,1/23/2019
78088,233130,1,EQUESTRIAN NONELECTRIC,Overnight,LITTLE LASIER MEADOWS CAMPGROUND,FALSE,-120.515164,39.490208,5/2/2014,3/23/2020
78047,233131,D14,STANDARD NONELECTRIC,Overnight,Loop D,FALSE,-111.180815,44.778659,5/2/2014,8/19/2020
90194,233132,1,CABIN NONELECTRIC,Overnight,ADAMS RANGER STATION,FALSE,-116.039551,45.654746,5/2/2014,3/23/2020
90080,233133,Timber Butte Cabin,CABIN NONELECTRIC,Overnight,TIMBER BUTTE CABIN,FALSE,-122.571566,43.92529,5/2/2014,3/23/2020
91065,233134,6,STANDARD NONELECTRIC,Overnight,SOUTH PIKE BAY ,FALSE,-94.585753,47.329043,5/2/2014,3/23/2020
79002,233135,32,STANDARD ELECTRIC,Overnight,Loop C,TRUE,-93.102506,36.887348,5/2/2014,3/23/2020
79986,233136,GS1,GROUP STANDARD NONELECTRIC,Overnight,Anthony Lake,FALSE,-118.229903,44.962746,5/2/2014,8/19/2020
92001,233137,23,STANDARD NONELECTRIC,Overnight,Loop B,TRUE,-105.621089,40.771629,5/2/2014,3/23/2020
93112,233138,G3,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Sherando Lake Group Camp ,FALSE,-79.018334,37.919208,5/2/2014,3/23/2020
93645,233139,G1,GROUP TENT ONLY AREA NONELECTRIC,Overnight,Cave Mountain Lake Group Camp ,FALSE,-79.53597,37.576286,5/2/2014,8/19/2020
77038,233140,5,TENT ONLY NONELECTRIC,Overnight,CASS LAKE LOOP,FALSE,-94.528556,47.379752,5/2/2014,3/23/2020
77117,233141,126,STANDARD NONELECTRIC,Overnight,WANAKI LOOP,FALSE,-94.506528,47.386552,5/2/2014,3/23/2020
90001,233142,2,STANDARD NONELECTRIC,Overnight,BOISE CREEK,FALSE,-123.657649,40.944718,5/2/2014,8/19/2020
83855,233143,Cottonwood Cabin,CABIN NONELECTRIC,Overnight,Cottonwood Cabin ,FALSE,-120.642222,48.021944,5/2/2014,3/23/2020
82007,233144,4,STANDARD NONELECTRIC,Overnight,Winnie Campground ,FALSE,-94.319412,47.424965,5/2/2014,3/23/2020
82045,233145,1,STANDARD NONELECTRIC,Overnight,KNUTSON DAM,FALSE,-94.483482,47.450221,5/2/2014,3/23/2020
82144,233146,5,TENT ONLY NONELECTRIC,Overnight,CRESCENT LAKE (MN),FALSE,-90.770986,47.831439,5/2/2014,3/23/2020
82054,233147,11,STANDARD NONELECTRIC,Overnight,Sawbill Lake Campground - Superior National Forest,FALSE,-90.886241,47.865649,5/2/2014,3/23/2020
62014,233148,2,STANDARD NONELECTRIC,Overnight,ROSEBUD ATV,TRUE,-111.325922,38.100236,5/2/2014,8/19/2020
62268,233149,2,STANDARD NONELECTRIC,Overnight,LOWER BOWNS,TRUE,-111.277516,38.106717,5/2/2014,3/23/2020
62050,233150,4,STANDARD NONELECTRIC,Overnight,TASHA EQUESTRIAN,FALSE,0,0,5/2/2014,4/9/2019
62258,233151,CB1,CABIN ELECTRIC,Overnight,MOOSE CREEK CABIN,FALSE,-112.25472,46.525095,5/2/2014,3/23/2020
